<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sepid.Farab.Kavir,20191104,10674.00,10674.00,10674.00,10674.00,35833877532,3357118,8998,D,10166.00,10674.00
Sepid.Farab.Kavir,20191103,10166.00,10166.00,10166.00,10166.00,57595442502,5665497,14948,D,9682.00,10166.00
Sepid.Farab.Kavir,20191102,9360.00,9729.00,8803.00,9682.00,627963749399,64858686,108867,D,9266.00,9729.00
Sepid.Farab.Kavir,20191030,9360.00,9600.00,8999.00,9266.00,349545705639,37722743,128089,D,9397.00,9404.00
Sepid.Farab.Kavir,20191028,9397.00,9397.00,9397.00,9397.00,279333502349,29725817,57470,D,8915.00,9397.00
Sepid.Farab.Kavir,20191026,8915.00,8915.00,8915.00,8915.00,69233444250,7765950,28846,D,8491.00,8915.00
Sepid.Farab.Kavir,20191023,8491.00,8491.00,8491.00,8491.00,17538635996,2065556,8689,D,8087.00,8491.00
Sepid.Farab.Kavir,20191022,8087.00,8087.00,8087.00,8087.00,8470445105,1047415,4213,D,7702.00,8087.00
Sepid.Farab.Kavir,20191021,7702.00,7702.00,7702.00,7702.00,10167048206,1320053,5113,D,7336.00,7702.00
Sepid.Farab.Kavir,20191020,7336.00,7336.00,7336.00,7336.00,9103007648,1240868,4857,D,6987.00,7336.00
Sepid.Farab.Kavir,20191016,7093.00,7093.00,7093.00,6987.00,4670924918,658526,2581,D,6756.00,7093.00
Sepid.Farab.Kavir,20191015,6880.00,6880.00,6880.00,6756.00,4095388800,595260,2349,D,6553.00,6880.00
Sepid.Farab.Kavir,20191014,6756.00,6756.00,6756.00,6553.00,2377625568,351928,1456,D,6435.00,6756.00
Sepid.Farab.Kavir,20191013,6644.00,6644.00,6644.00,6435.00,2151818856,323874,1350,D,6328.00,6644.00
Sepid.Farab.Kavir,20191012,6562.00,6562.00,6562.00,6328.00,1572288010,239605,981,D,6250.00,6562.00
Sepid.Farab.Kavir,20191009,6250.00,6250.00,6250.00,6250.00,1568332568750,250933211,878255,D,1000.00,6250.00
