<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sabzevar.Steel,20211114,35320.00,35850.00,35160.00,35450.00,197660292340,5574972,10074,D,35150.00,35300.00
Sabzevar.Steel,20211113,35000.00,35700.00,34670.00,35150.00,225777650850,6423865,9471,D,35350.00,35110.00
Sabzevar.Steel,20211110,35300.00,35700.00,35040.00,35350.00,235906320910,6673273,11100,D,35430.00,35700.00
Sabzevar.Steel,20211109,35100.00,35720.00,35100.00,35430.00,243626879120,6876656,10759,D,35260.00,35300.00
Sabzevar.Steel,20211108,35300.00,35860.00,34950.00,35260.00,242415257010,6874839,10242,D,35300.00,35220.00
Sabzevar.Steel,20211107,35500.00,36100.00,34880.00,35300.00,376842103130,10676829,11430,D,36240.00,34920.00
Sabzevar.Steel,20211106,35400.00,36850.00,35400.00,36240.00,276853263760,7639931,12800,D,35260.00,35790.00
Sabzevar.Steel,20211103,34900.00,35930.00,34810.00,35260.00,272246061610,7720734,12053,D,34920.00,35430.00
Sabzevar.Steel,20211102,34830.00,35300.00,34700.00,34920.00,198014791230,5671333,9831,D,34840.00,34920.00
Sabzevar.Steel,20211101,34520.00,35500.00,34510.00,34840.00,152921182470,4389323,9545,D,34150.00,34600.00
Sabzevar.Steel,20211031,34250.00,34590.00,33110.00,34150.00,423008717840,12386004,16292,D,34580.00,34100.00
Sabzevar.Steel,20211030,35220.00,35220.00,33940.00,34580.00,409685336540,11845876,23591,D,35210.00,34840.00
Sabzevar.Steel,20211027,34970.00,35700.00,34700.00,35210.00,249958284720,7099968,14498,D,34700.00,35160.00
Sabzevar.Steel,20211026,34500.00,35000.00,34320.00,34700.00,266112624690,7668403,13485,D,34370.00,34890.00
Sabzevar.Steel,20211025,34260.00,34560.00,34020.00,34370.00,411308134580,11966917,16773,D,34390.00,34200.00
Sabzevar.Steel,20211023,34950.00,34950.00,33900.00,34390.00,438205965980,12742621,16473,D,34870.00,34900.00
Sabzevar.Steel,20211020,34660.00,35350.00,34600.00,34870.00,287128282500,8235121,13932,D,35140.00,34900.00
Sabzevar.Steel,20211019,35070.00,35720.00,34850.00,35140.00,276030183170,7856039,15356,D,35090.00,34880.00
Sabzevar.Steel,20211018,35010.00,35980.00,34520.00,35090.00,369023397610,10515112,16902,D,35530.00,35500.00
Sabzevar.Steel,20211017,36850.00,36870.00,35000.00,35530.00,496966382890,13988816,19657,D,36800.00,35570.00
Sabzevar.Steel,20211016,36200.00,36850.00,36180.00,36800.00,734167170300,19950932,24449,D,35100.00,36850.00
Sabzevar.Steel,20211013,35730.00,36200.00,34410.00,35100.00,428880367370,12219998,20024,D,35520.00,35130.00
Sabzevar.Steel,20211012,35020.00,36980.00,34210.00,35520.00,818819670370,23053843,30751,D,35400.00,36010.00
Sabzevar.Steel,20211011,34500.00,36220.00,34500.00,35400.00,408192195240,11530553,24155,D,34500.00,35000.00
Sabzevar.Steel,20211010,34870.00,34870.00,34050.00,34500.00,581181289110,16847997,42094,D,35220.00,34550.00
